comment_id,legacy_id,deliverable_id,source,origin_cd,reason
500d88c2-89c6-40f4-aea7-7084c1afd469,539,3dd3b093-1958-4f5f-a27d-87e2c72af37c,dlvrbl,R,private route but author is not a CMS user (anomaly)
237e1aa9-f603-4d56-b784-6afdae413f4b,606,75057e7d-5058-45f5-8ff2-eaf93fcb591d,dlvrbl,C,parent deliverable not loaded
2b1206df-0e91-4ffd-bb97-7bc058653b90,607,c55ffd99-1742-44cf-a78a-52c5ae59820c,dlvrbl,S,parent deliverable not loaded
89c0f6f4-5254-45f7-aaa5-b59619da25ad,632,9c28dd89-a436-4b18-914a-ab9d98a4d097,dlvrbl,S,parent deliverable not loaded
2c348c6f-e430-4826-ae20-edb5e23f605d,633,4da2cbd8-e8df-47f7-846d-e4dd28819cb3,dlvrbl,S,parent deliverable not loaded
a9b088c8-2c11-4034-9aff-5bca374f528a,635,fdca74b6-6732-4525-8185-180d20b1bf05,dlvrbl,C,parent deliverable not loaded
afbadcbc-9a27-4fd4-beca-2d9a1c6dc8c3,660,0af667d8-5d97-4281-bb7a-f625c5ff9df2,dlvrbl,I,parent deliverable not loaded
0b85b782-6d66-464a-b844-c442f3d6c317,663,5bc798be-21c2-4047-9b55-46de02e80b6f,dlvrbl,S,parent deliverable not loaded
be3fce5a-ce20-4ff5-9b22-cbd84fe97c14,697,f6280df3-37c0-480f-b2e4-453278d9a46e,dlvrbl,S,parent deliverable not loaded
8016a26d-0516-468b-9241-a8205d8ffddc,757,3266953f-fbb4-4a54-adac-b20552723311,dlvrbl,I,parent deliverable not loaded
78be7fa1-46ed-467e-ad55-f75d7e7d5bdb,758,9a6185d0-37de-470e-b6a9-2a47bdd1ff57,dlvrbl,I,parent deliverable not loaded
51a0f6f2-443e-4e64-8c57-f13e96e21517,759,fedc4bf0-d6e6-4ac2-b524-a78ea0d12a7f,dlvrbl,I,parent deliverable not loaded
63919d95-d3f3-4337-a7bd-200d0d7ee149,760,37bcff02-2d0a-4614-8989-0d91d55c3c6d,dlvrbl,I,parent deliverable not loaded
e24f7fe7-0d12-454c-af53-86b5cdd6fb8f,761,2ba185f0-ce6b-4e7c-8467-bad626019265,dlvrbl,I,parent deliverable not loaded
5a0b3140-e0e6-4100-b25b-45da79304b5d,762,942ef705-b286-439e-9a7a-f2b2b2a9ed6e,dlvrbl,I,parent deliverable not loaded
73b1509e-533f-4ae1-ad0f-959c1595d185,763,a0a35917-c065-4139-8709-f6fcf5c5b585,dlvrbl,I,parent deliverable not loaded
cecd434c-90c5-4bda-b41e-0a4d5394f4e5,764,72a106e4-e2aa-4afa-93c9-0b47c2530e86,dlvrbl,I,parent deliverable not loaded
604aa1ca-6eb9-4ea1-8b4c-426628e8112c,765,22dccd24-ae80-4fce-956f-a1aa5a4bfc32,dlvrbl,I,parent deliverable not loaded
89be2357-f404-4c3f-982b-5ccf6688e024,766,a9c25ed0-96be-428b-aefb-25b29a04c704,dlvrbl,I,parent deliverable not loaded
53725145-72f9-47e1-a787-6ff9fc8c7ef0,767,d2266be2-d4ff-4431-8288-0b38b530ee4b,dlvrbl,I,parent deliverable not loaded
cb4fe03f-7cc4-4e35-a8be-62f9b0923361,768,f2ed4f8f-e23b-4c4d-ae80-22a64b655cbf,dlvrbl,I,parent deliverable not loaded
448f695d-57cf-44e3-8a2d-66342a282aa9,769,728f9f08-2485-45b2-b01e-cf9c56a98d30,dlvrbl,I,parent deliverable not loaded
c1febce2-0b15-41a2-883b-1d30977e6f69,770,47fbb4ca-fe76-481c-b0cc-55950bbbbdf2,dlvrbl,I,parent deliverable not loaded
128c2a81-f0e7-4b05-9dd8-9db1076cf470,801,477f4796-12a6-405a-8b59-602925de61a0,dlvrbl,I,parent deliverable not loaded
758702c2-eb8c-4567-ab3c-e9bbd4cf9851,821,3e1ea8cb-e0dd-428b-8811-27984a167279,dlvrbl,I,parent deliverable not loaded
c9c60983-24c8-4dd9-9088-18e11c3ef8a7,822,4dc018a6-3ae7-4e4b-8449-51f055c8431a,dlvrbl,I,parent deliverable not loaded
0787d045-778e-42fe-a727-4a74f0d8fb40,850,38e90407-5681-4626-bbad-3bcef13cacf2,dlvrbl,I,parent deliverable not loaded
246a8be5-b55b-45fe-924e-28c45b22213e,852,b0b9a470-54e3-42ce-8d2a-daebb2c30235,dlvrbl,I,parent deliverable not loaded
1444713e-ad1a-4f54-bfd1-b3058daf3a5e,854,bba771dd-3bed-404e-846d-bf2c77cc88d2,dlvrbl,I,parent deliverable not loaded
8a42dffe-36be-4831-a894-95eb20a9720b,922,a1ed01b7-e1fc-446f-9355-f705864b900d,dlvrbl,I,parent deliverable not loaded
5c75e7fe-3085-469d-acdc-a232c886161f,923,a1ed01b7-e1fc-446f-9355-f705864b900d,dlvrbl,R,parent deliverable not loaded
e71897a6-b02e-4c1e-aa34-65d232d2a480,924,1b0cb489-c6d8-4c22-b63b-1d98f26d5b0e,dlvrbl,I,parent deliverable not loaded
d25f177b-810e-4d95-b69a-721098d99708,925,1b0cb489-c6d8-4c22-b63b-1d98f26d5b0e,dlvrbl,R,parent deliverable not loaded
df9e3848-4da3-4fd8-9cb3-42519a3701b0,934,1b0cb489-c6d8-4c22-b63b-1d98f26d5b0e,dlvrbl,S,parent deliverable not loaded
d82b77de-b0b0-4ab9-ab2d-939604bb6407,935,1b0cb489-c6d8-4c22-b63b-1d98f26d5b0e,dlvrbl,S,parent deliverable not loaded
9dd8af40-a965-4583-8d63-46d1e14fc08f,1024,2551622c-81e8-4b08-8e7d-c909cc5fcb6f,dlvrbl,I,parent deliverable not loaded
ce0b1fa7-1586-4703-ad23-1e6760f939fc,1030,e613bbe9-a06a-4e18-a0ef-83e1fd122138,dlvrbl,S,parent deliverable not loaded
5ba70c3a-93a2-491b-825c-88fd303151b6,1096,1835f273-3041-4418-aafb-9405699fd929,dlvrbl,I,parent deliverable not loaded
9a2d41dd-1340-4ce7-a854-b38b0fe3eb1c,1131,0aa68299-869b-4df3-8024-1ac0935a23bf,dlvrbl,I,author did not migrate (unresolved user_id)
5a0336b6-24cf-4c59-95dd-602d5984ca7c,1134,72982479-1417-452b-ae05-4578c1f97c49,dlvrbl,I,author did not migrate (unresolved user_id)
00bf56a7-602e-4a04-9464-e222ce0bf141,1141,a2e95da7-c429-4de0-a27b-f0e42815ef52,dlvrbl,I,author did not migrate (unresolved user_id)
85c87386-3a2b-47b8-89a4-575e575515e4,1144,980a096a-b395-428d-875e-4b4efa5dfb81,dlvrbl,I,author did not migrate (unresolved user_id)
7f2bff14-e14c-4a58-b550-a8dadb19c503,1155,b006b8e1-b16f-4960-bfba-dd9830fe0236,dlvrbl,I,parent deliverable not loaded
b6e47df0-c68e-4346-9f0e-4bef54faa51b,1156,66e53aa8-885a-41bc-bad7-830bfc3a6ecd,dlvrbl,I,parent deliverable not loaded
b1f6fd99-e27d-46c4-bfb7-84e20fe73b74,1182,72d2fdd1-c379-4bb1-b783-a8951e0e0dd5,dlvrbl,I,author did not migrate (unresolved user_id)
ee461dac-9656-44f4-9332-a2441a99ac2e,1185,7e0e9b64-ceb2-412c-8d01-47c97e011f7a,dlvrbl,I,author did not migrate (unresolved user_id)
d83779b6-2ce8-467d-b85a-f797b0339c2b,1189,ca88357b-1509-435b-a78d-4a3ea64a47b2,dlvrbl,I,author did not migrate (unresolved user_id)
d18d3b42-0562-4b67-a829-554cb9278546,1198,06ea1c66-1605-4af3-9967-a39b06050f75,dlvrbl,I,author did not migrate (unresolved user_id)
dd312f51-6239-49cc-ad66-ba47b924fd90,1199,a9ae5264-03f7-4975-a739-1b6c8a5d64ae,dlvrbl,I,author did not migrate (unresolved user_id)
abeb671c-0bfa-4a40-bf3d-485f1cff0b3b,1212,36beb1f6-1f1d-4d36-8818-23077f81e99d,dlvrbl,I,author did not migrate (unresolved user_id)
526eb972-d018-4d1e-a652-f7446758f81d,1216,19d8d088-726c-4876-80c5-f5e30abece50,dlvrbl,I,author did not migrate (unresolved user_id)
a49a79a2-f2e4-437c-b14c-31f53461fea9,1217,3ac44ca7-43e2-48cd-9b7a-fb71351b9b3e,dlvrbl,I,author did not migrate (unresolved user_id)
77f754d9-5b85-459c-8e5e-09a85e621f78,1218,b365942c-88a6-4cf2-9308-cb13fe71ff5a,dlvrbl,I,author did not migrate (unresolved user_id)
9e0020fe-3707-4d09-b607-77649a374c47,1243,45c77fef-fddb-42a2-b79e-5211f430e48d,dlvrbl,I,author did not migrate (unresolved user_id)
4e3646b5-469a-4036-91d9-daa8e9e2dcf4,1249,5c8284a5-353b-439b-bb45-a2bb1deda8a0,dlvrbl,I,author did not migrate (unresolved user_id)
fb4a6dce-1996-4137-bd44-b5e93abf9ed7,1257,0338c390-2268-4046-b525-46185122665e,dlvrbl,I,author did not migrate (unresolved user_id)
0e9abfb2-3882-4309-991e-dde0c263ea06,1258,d00b0079-2c75-4586-b5b6-9c6f88c5c4c2,dlvrbl,I,author did not migrate (unresolved user_id)
043d45ed-d96e-4a8b-a5cf-8ae1b85dc882,1260,ece03439-70d0-49fd-8d70-7cdf74db5894,dlvrbl,I,author did not migrate (unresolved user_id)
9e89a758-c079-43a8-baec-14c935ddc86e,1263,7f2ff9b9-3ccb-4dda-9bb7-6f488490a9c5,dlvrbl,I,parent deliverable not loaded
30371bc3-5deb-4e62-b1de-c7b98eb0eb70,1274,d4202cc9-3284-4b06-bd82-5b5d2e8f855f,dlvrbl,I,author did not migrate (unresolved user_id)
d05e3a0d-d08c-47df-8cd7-2e591a3c1a90,1275,42505ce4-9133-4681-bf7a-3dde9c6b7623,dlvrbl,I,author did not migrate (unresolved user_id)
b7d3b997-5175-4f41-863f-42e2314844ab,1287,b53d6e78-4dd6-4662-a781-279471ccbcfe,dlvrbl,I,author did not migrate (unresolved user_id)
06373b6a-48e4-47bd-9b1f-7c9d981f000c,1288,4b1268b9-81ff-43e8-b6dc-2c881daa13db,dlvrbl,I,author did not migrate (unresolved user_id)
e0556b41-01da-4de8-8285-d3ab3d19866f,1289,856fd183-945b-4f8a-adfd-1e69955a549f,dlvrbl,I,author did not migrate (unresolved user_id)
0ccb90ce-10c3-49e6-8e8e-ddb1740819bd,1300,503c945d-a56c-445c-8e91-d6cf552675fd,dlvrbl,I,author did not migrate (unresolved user_id)
ac35755d-9f2d-4c0f-9017-7c1d20899571,1305,4a9346cd-39be-4164-af78-86f2669e32fb,dlvrbl,I,parent deliverable not loaded
595b0a1b-5144-4738-8602-59befcbd706a,1324,8eda7442-1048-45c0-a72e-b8fca66c1f74,dlvrbl,I,author did not migrate (unresolved user_id)
e1f18e94-3ebd-45aa-9383-5955c8a5e2a2,1325,853af1b6-7877-4c06-b6a0-e9d797d4c5d5,dlvrbl,I,author did not migrate (unresolved user_id)
1c8dbf0f-8abf-4d18-bc4f-360d5e4e061d,1332,9a70120f-cef6-4bd4-b089-826c99d2f041,dlvrbl,I,author did not migrate (unresolved user_id)
881ff8a4-a54c-4ade-ab76-17adaedef08a,1338,ba7f37f8-cd87-447e-a09f-a3eaba986d7d,dlvrbl,I,author did not migrate (unresolved user_id)
18fc0692-2381-4ccb-ac54-9f57100d9f7e,1339,7c578372-27f8-4692-967b-8d9febfbb967,dlvrbl,I,author did not migrate (unresolved user_id)
c5eb5879-03f8-4ab1-929e-37300b3be5dc,1341,a99f5fd7-be34-4a10-8ce0-e5eafa8427c1,dlvrbl,I,author did not migrate (unresolved user_id)
f80b7856-69f9-419d-8675-61e2dddad11b,1349,f5fc94dd-d5c6-4802-a2d3-3ac9d924545a,dlvrbl,I,author did not migrate (unresolved user_id)
59c2f2ad-bb9b-4470-9d20-e40b8d425bd4,1352,039fe1f6-f31a-4dce-bc98-bafd611bc1bb,dlvrbl,I,author did not migrate (unresolved user_id)
c39f1113-28e8-4f31-b6de-628257f46db2,1356,b7f81ebb-8a6d-4fac-83e5-b0e1106ec4fc,dlvrbl,I,author did not migrate (unresolved user_id)
90505df6-9c86-4438-8996-d3760363c498,1366,84ed3fc5-a5bf-4ad3-b728-b9c3e0bac5a6,dlvrbl,I,author did not migrate (unresolved user_id)
062aca84-3194-4f37-9a66-2da3e7d6a336,1380,9d3e3486-6014-4228-897e-eb42cb72badd,dlvrbl,I,author did not migrate (unresolved user_id)
78462e96-3b90-4f3b-b195-90c622ae4c84,1381,9a161d19-0e7b-475b-bd21-0b15ef0afb1f,dlvrbl,R,parent deliverable not loaded
505abbec-ee30-4056-b04a-35673107ec10,1382,346230c2-648c-4fbd-8d8e-7959be1ad3ac,dlvrbl,I,author did not migrate (unresolved user_id)
7fbd38a3-9fe5-4ef9-a73e-b218f833a1d9,1414,11852d4c-77d8-422a-ad80-2e5a705aa6f6,dlvrbl,I,author did not migrate (unresolved user_id)
ac9e5162-4a0d-4d03-b871-b7c2afad728d,1424,fca9b3d5-7e08-40ea-854b-2a2b1f4252ad,dlvrbl,I,author did not migrate (unresolved user_id)
547a5bfd-b781-4dce-999d-f700ce4e887e,1439,7f2ff9b9-3ccb-4dda-9bb7-6f488490a9c5,dlvrbl,I,parent deliverable not loaded
8fbb0ab6-1a25-46d5-a182-0302e16fa1cd,1440,69f46064-4b4a-47be-bed3-3e93b73d12ce,dlvrbl,I,author did not migrate (unresolved user_id)
2704fb9a-cd18-459b-a482-57ee9e43985b,1446,a98650fb-cf60-4c4b-a98f-e202709b3fb1,dlvrbl,I,author did not migrate (unresolved user_id)
3207e8ae-04e5-446a-b0a5-1894afa48a51,1447,d914823b-b8f1-423c-a740-8705dfedfbe2,dlvrbl,I,author did not migrate (unresolved user_id)
c7e90abe-ba85-4418-92e9-41746866af1a,1457,575ab303-b4fc-43f3-b347-e14da2c2562e,dlvrbl,I,author did not migrate (unresolved user_id)
726dc6a7-6786-4162-a7fc-138fb74d87ae,1469,1fea95f5-fddb-4542-8c8c-2aa58c371402,dlvrbl,I,author did not migrate (unresolved user_id)
e659c492-337d-4c21-8bb1-98b67e2b8784,1470,e39c1aeb-2291-4543-9bd5-8837961fbc6e,dlvrbl,I,author did not migrate (unresolved user_id)
487b02e3-0ba6-44a5-8adc-49825a57d07f,1471,7f2ff9b9-3ccb-4dda-9bb7-6f488490a9c5,dlvrbl,I,parent deliverable not loaded
c8be48b9-1629-43cb-84f2-2bb85b1a4171,1472,fef2a6a4-9056-46ff-921b-4350d379cfbc,dlvrbl,I,parent deliverable not loaded
5993527e-a59a-479a-a3f1-84c9d7e90362,1473,426a77d4-9514-4e53-abcd-574547379cff,dlvrbl,I,author did not migrate (unresolved user_id)
89807c36-5a0c-49ef-a74f-b4f4b83d26dd,1474,2dadf2a0-df2a-4b65-8d6c-47f434b150c1,dlvrbl,I,author did not migrate (unresolved user_id)
ad983426-308b-4e4c-8d90-a79d3ef49801,1475,dbbebcc6-cd42-4a98-940c-adccd873cf98,dlvrbl,I,author did not migrate (unresolved user_id)
0ba552d2-8749-4432-804c-71725e179a5a,1482,ab30d011-4173-4c05-80a3-a2b116220171,dlvrbl,I,author did not migrate (unresolved user_id)
2a68a456-dc96-48f3-991a-1436bafb95cb,1483,ae5b6bd2-6ecc-4170-a347-717dfee2d43c,dlvrbl,S,parent deliverable not loaded
f33cc653-ce2d-4189-b9f1-3d1e3889c821,1485,ae5b6bd2-6ecc-4170-a347-717dfee2d43c,dlvrbl,S,parent deliverable not loaded
379fa00b-972e-4574-8f4c-352588f459fc,1488,b835825c-7d0d-4e2f-a8e4-29de33cc3b8a,dlvrbl,I,author did not migrate (unresolved user_id)
88028a71-d72a-4c83-b6e0-53f72f884065,1489,74a58eb1-fd75-47a7-9c0e-d5f516bc9d95,dlvrbl,I,author did not migrate (unresolved user_id)
75221257-d27d-41ec-a54e-be78c60682d7,1497,4290ec16-1eb9-435b-b2d8-15b1e574edb2,dlvrbl,I,author did not migrate (unresolved user_id)
6b0d1d8b-f7b8-493b-a168-319e01b893d9,1498,6ce78c41-1884-415b-b3d6-72381f5c7a58,dlvrbl,I,author did not migrate (unresolved user_id)
b90698db-3c32-40eb-858d-b45a49ccfab5,1501,25e11782-7ed4-4047-9ec2-9bb33e92d099,dlvrbl,I,author did not migrate (unresolved user_id)
300cc19c-9ad4-43fc-a1e7-a396f657d2d1,1502,b472c77b-4e64-44ec-8502-628b42f8895b,dlvrbl,I,author did not migrate (unresolved user_id)
36271145-493c-4919-ae3f-d1ac47ad83d0,1507,8a85abcd-3e39-4d13-a9f6-28204417913d,dlvrbl,I,author did not migrate (unresolved user_id)
c9a894a5-689a-46d2-bc53-208bee67fa89,1508,cab73a1d-4de6-4fbc-ae19-d1f90d9bcdf0,dlvrbl,I,author did not migrate (unresolved user_id)
ed52bb5d-90d7-44ef-ac38-138664a094c2,1509,4b411451-513b-4392-a9b5-985757c0a49c,dlvrbl,I,author did not migrate (unresolved user_id)
521043ce-e0c7-41ed-a2be-8d8d31ab8226,1510,5092499b-e801-4beb-ab98-ffec8681d758,dlvrbl,I,author did not migrate (unresolved user_id)
1345a8ed-7a87-4310-a5a8-9df67bf789c9,1511,36b4a10c-3d3e-4ae6-b1b9-4e95c569a145,dlvrbl,I,author did not migrate (unresolved user_id)
ee3e609b-0322-4bf9-975a-e79eaecd34f5,1521,1373b3b0-2fac-43a9-a69c-be5fec51b99d,dlvrbl,I,author did not migrate (unresolved user_id)
513b9c5a-fdf3-4d4c-9f8b-bd7da1132a54,1522,8386dded-cbf4-495a-b1b8-20818b3f16af,dlvrbl,I,author did not migrate (unresolved user_id)
4f4a460a-0353-4a89-b59c-5236caa47b8b,1535,fdd71804-0782-44fc-ad4a-010bacaa68c8,dlvrbl,I,author did not migrate (unresolved user_id)
eea7b1fb-7255-4682-99ed-a14ba81c9660,1536,453501b1-510c-4e84-a9ff-8bcdf3755f2f,dlvrbl,I,author did not migrate (unresolved user_id)
672ff834-1e6c-4098-a71b-84a0c61fea53,1537,0f9986cf-c79f-4504-9ff1-c0db3d74c7e2,dlvrbl,I,author did not migrate (unresolved user_id)
010cfb78-4ede-4406-ac40-1801137340c5,1538,b1c08b03-1eb5-4d72-95b7-5269d54e0b8b,dlvrbl,I,author did not migrate (unresolved user_id)
cf5dd6c1-48d6-48e0-8e74-78db7c03656d,1539,cf34a3a6-3b03-4f54-81c0-0d46c4653285,dlvrbl,I,author did not migrate (unresolved user_id)
7b560353-e586-4daf-b24d-09f810095823,1540,2910f7a4-eb40-4a09-aea7-36db6edb40d3,dlvrbl,I,author did not migrate (unresolved user_id)
c37bb3b8-4b6e-41c6-8aa6-1ea87cf71cac,1541,685db3ab-4d02-42f3-b11b-9196e05be98c,dlvrbl,I,author did not migrate (unresolved user_id)
7c515142-c5b0-4dcb-88dc-63d3b32006be,1542,9b17d026-c427-4256-b9f2-6b4529891595,dlvrbl,I,author did not migrate (unresolved user_id)
c6689d88-c08f-48de-8e6e-1e4b7d9b9be8,1543,36e94562-8078-4816-94e7-93eca777d88a,dlvrbl,I,author did not migrate (unresolved user_id)
e2d4df74-8952-4b8a-b964-098173eb3c72,1544,8d5b4a9d-7453-41dc-a201-3200080eab19,dlvrbl,I,author did not migrate (unresolved user_id)
9dec9fb3-10c8-4cc7-b612-d3c3eebf3c04,1555,7f2ff9b9-3ccb-4dda-9bb7-6f488490a9c5,dlvrbl,I,parent deliverable not loaded
7c03e329-d274-4d1a-a14b-836e93b3bf7f,1573,77fdc71b-4dca-427e-9c50-c2400f5417f9,dlvrbl,I,author did not migrate (unresolved user_id)
3d570338-727e-426e-94f2-b8e6dfbeda76,1574,29d606a2-05c3-402f-9b69-85846681d935,dlvrbl,I,author did not migrate (unresolved user_id)
3a60040d-4a09-49e6-b96d-653e0b2f8e26,1575,12db150b-ed1b-47eb-9305-e627d5ef795c,dlvrbl,I,author did not migrate (unresolved user_id)
ef65afa2-de57-4f4a-aeb2-72c41c1ed54b,1576,d4f0dc02-5ced-447f-8931-ccb0b8e1604a,dlvrbl,I,author did not migrate (unresolved user_id)
362b3c04-b1d6-432e-8a66-ca8df7a73a1b,1595,fef2a6a4-9056-46ff-921b-4350d379cfbc,dlvrbl,I,parent deliverable not loaded
979dd860-ef4a-4f19-a6ca-bfe84ea200f7,1609,e522301d-1e62-4329-8c10-4e1642e75733,dlvrbl,I,author did not migrate (unresolved user_id)
32e2b7c0-a6fa-4ae3-b023-bb1a8e49c8a1,1610,d0b21ea2-ecbb-486a-b98f-1d8b57f2e4c1,dlvrbl,I,author did not migrate (unresolved user_id)
6735df0a-b309-45c7-8a0f-d06192257bf8,1611,d4da1b50-0740-4c96-81dd-de77164d98d8,dlvrbl,I,author did not migrate (unresolved user_id)
ff119b89-baf5-4b17-a3bb-572c42acc3a0,1612,48e49cc6-a64f-46f9-b7a0-8e1001cc386f,dlvrbl,I,author did not migrate (unresolved user_id)
97b4d134-a014-4f15-af2c-ec835f46147e,1627,148876dc-a2f3-4dfd-809f-75d29f0cb248,dlvrbl,I,author did not migrate (unresolved user_id)
2a1db250-e469-4fcf-97ae-759b2fdcfd80,1633,884ab8d8-b3ba-4cf8-9fa0-05644f004dc1,dlvrbl,I,author did not migrate (unresolved user_id)
df0d55bc-bcac-4ab7-961f-595e1b1ea145,1634,ae702819-9193-4a18-a7d2-80961407b849,dlvrbl,I,author did not migrate (unresolved user_id)
8aff15fc-2c2e-4445-a3c1-edb7901f6433,1657,14b12aac-36f2-42d7-af71-762ca6d9abc8,dlvrbl,I,author did not migrate (unresolved user_id)
49019e55-daa4-4564-bfb4-0832e9999dfd,1661,7048b9c7-8448-4dde-a5a7-ca8d805de441,dlvrbl,I,author did not migrate (unresolved user_id)
66850c91-7c00-4d20-8840-6ecf06ae8e27,1662,ed158f5c-697d-433d-90e3-f390176a2cd8,dlvrbl,I,author did not migrate (unresolved user_id)
42d123e2-c6c7-42a4-b0f3-b80edd3fd926,1663,bbdb9f09-1db4-492b-959c-e678fd626180,dlvrbl,I,author did not migrate (unresolved user_id)
768e8ed6-7529-4c2d-88c2-6fe3ba2f5fed,1669,2afdfc80-252d-4a13-9638-59f8c0fc85df,dlvrbl,I,author did not migrate (unresolved user_id)
42912fd1-4aac-4b63-92f7-13b8c7593338,1676,0ec2a3a8-965c-4ec5-843d-0eef5b8093de,dlvrbl,I,parent deliverable not loaded
66a03908-be99-4e91-8fdd-b78c039c516f,1677,ad951ca1-345b-4a68-9be3-08fb25cb3580,dlvrbl,I,author did not migrate (unresolved user_id)
24aa975c-5aaa-4be5-9691-4ce106871cd8,1682,15549e04-c67e-40d9-9802-d5f37885d91b,dlvrbl,I,author did not migrate (unresolved user_id)
0bd32c9b-bcd8-46b9-bd65-cf0dcf4113e4,1691,e2cdee96-434e-4eec-9365-4969a5a62edd,dlvrbl,I,author did not migrate (unresolved user_id)
cf79e116-0a23-4b43-9012-67b0bef63e0d,1692,0ad40d70-b45d-4e23-b37f-c0cfa28c4099,dlvrbl,I,author did not migrate (unresolved user_id)
4a5d6ab7-f4c9-4cbe-95e1-57822715ab55,1694,ae5b6bd2-6ecc-4170-a347-717dfee2d43c,dlvrbl,I,parent deliverable not loaded; author did not migrate (unresolved user_id)
5036ebcb-2243-4202-964e-8779ecaf2e10,1719,56a05924-b6a8-4833-86f8-4436f4c914f3,dlvrbl,I,author did not migrate (unresolved user_id)
82e384e9-2657-4dd9-8877-14296da8bde8,1720,3ad41857-4e12-4ae6-8df3-862209a48291,dlvrbl,I,author did not migrate (unresolved user_id)
68a38f8b-32a8-4dcf-bfa9-184f8472f6df,1730,e53fc970-713c-408d-bd58-cb9e89a4b2b8,dlvrbl,I,author did not migrate (unresolved user_id)
2ac907cf-4e84-4f19-8de0-2a7c6e84b760,1731,f94f5fec-f3ea-4867-a483-911b448ac6b4,dlvrbl,I,author did not migrate (unresolved user_id)
18c8f0bf-baca-4231-8a92-45659c9d4637,1732,41b86203-bf34-4a08-8d13-d6c3c6989010,dlvrbl,I,author did not migrate (unresolved user_id)
0868aafb-7c01-4b17-ba30-98cd4b38c9b4,1739,0b1eec3e-e916-4e99-aa17-a0e26bc6a063,dlvrbl,I,author did not migrate (unresolved user_id)
8627314a-8169-46f1-8c8b-15fda9c35374,1742,ed2f3d37-5fbb-4872-aa55-da63244f88ac,dlvrbl,I,author did not migrate (unresolved user_id)
e275210e-1d1b-4f4d-b362-6614e2f50be7,1743,9273106a-5906-4c40-b35a-80af8d818830,dlvrbl,I,author did not migrate (unresolved user_id)
58b83d83-21db-4b7a-b2c3-d93d90e6ed75,1746,b5d41bc0-650a-4c3e-82ff-03cd781489d6,dlvrbl,I,parent deliverable not loaded
a5afa6be-f3c2-498f-8901-4632c7da2c20,1747,b5d41bc0-650a-4c3e-82ff-03cd781489d6,dlvrbl,I,parent deliverable not loaded
6d3c6051-f0a6-487a-a44b-efa32afdff79,1749,8273cd93-0d78-4fc9-938a-4f0c2e6d82f4,dlvrbl,I,author did not migrate (unresolved user_id)
26595149-df20-4922-af8a-b81bc4c0847a,1750,22e0efc5-dbf4-4794-a9d5-b225987eb920,dlvrbl,I,author did not migrate (unresolved user_id)
67e3e980-6204-4767-bdbc-4ccd656514bb,1754,1af51ef5-1752-4a75-9208-7b7c1ca8e1be,dlvrbl,I,author did not migrate (unresolved user_id)
7cd8a171-db6f-4ae1-8ace-7d9d576de945,1769,5a163fdd-4927-4064-8b51-75c5b3306a25,dlvrbl,I,author did not migrate (unresolved user_id)
a737e8ca-0b4a-47e4-849d-01b008efc543,1770,6cab6aeb-186a-4711-be50-ef91f1f4e18b,dlvrbl,I,author did not migrate (unresolved user_id)
b8ff0678-616a-4af1-a2aa-1034d0e3ee00,1778,1d5794c7-5967-44a0-9685-b16f80309949,dlvrbl,I,author did not migrate (unresolved user_id)
e789deee-bdcb-44f4-bed1-36527c0323bf,1782,cd9686f0-4b64-4ff5-a7ac-f38bad3dc130,dlvrbl,I,author did not migrate (unresolved user_id)
651243af-1fd8-49ec-afd6-f02b73147fc9,1784,6f4ec556-052c-417d-88f4-4394db4a2342,dlvrbl,I,author did not migrate (unresolved user_id)
7ba996e0-0e8c-4656-8664-0ef6f43e61c8,1785,b77ee144-c344-4cbf-a8c3-f3f2c2f0ea3e,dlvrbl,I,author did not migrate (unresolved user_id)
dd829543-73d6-4d8c-9284-dfef3124046c,1786,751e8575-95da-4185-9570-4033ecf7703e,dlvrbl,I,author did not migrate (unresolved user_id)
abbf4598-e4a7-41b3-9d81-4e3698468889,1787,56e01ee2-506f-4d7d-9fac-c4730543c564,dlvrbl,I,author did not migrate (unresolved user_id)
6d77f4e6-090e-49e9-b56a-1036fc325153,1788,8f894d5f-4bda-4148-b52d-cec163076324,dlvrbl,I,author did not migrate (unresolved user_id)
0bad31d5-daec-4cb7-81f5-9f5eec484cd5,1791,c762507a-e397-4b4c-b936-b28eea2eaaf5,dlvrbl,I,author did not migrate (unresolved user_id)
7fde1ac1-26df-4d6d-8099-8507b0ace49b,1792,557239ac-ce8c-4e3b-b4fe-e9a9e85f858d,dlvrbl,I,author did not migrate (unresolved user_id)
46956a47-354b-4427-9b88-701a2e6cae4c,1805,e8aa79c6-4517-4312-a802-8172d0c907d6,dlvrbl,I,author did not migrate (unresolved user_id)
5a972d96-31dd-4765-99ff-beabfbee66c1,1808,9598f9eb-1162-4bf1-b6e9-2095360e6bea,dlvrbl,I,author did not migrate (unresolved user_id)
82c95d93-441e-4013-a624-78477d24003a,1812,86134ba2-1ab8-4971-bc49-2a7c6623b9ab,dlvrbl,I,author did not migrate (unresolved user_id)
103bb0b9-1316-484f-8ff8-2b55f9d07187,1836,f258d22c-0af9-4873-8de4-8b67662acbe9,dlvrbl,I,author did not migrate (unresolved user_id)
8ec1a32e-9363-4d40-9d88-3532d76b5cfa,1837,5acea899-8b08-42f4-acf3-b34c25344c42,dlvrbl,I,author did not migrate (unresolved user_id)
